K08348	CAG0001 CAG0025 CAG0038 
K03077	CAG0001 CAG0004 CAG0018 CAG0023 CAG0035 CAG0038 CAG0074 CAG0104 
K02834	CAG0001 CAG0002 CAG0003 CAG0005 CAG0007 CAG0009 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0034 CAG0035 CAG0036 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0056 CAG0057 CAG0058 CAG0062 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0072 CAG0074 CAG0090 CAG0100 CAG0105 
K12960	CAG0001 CAG0002 CAG0003 CAG0006 CAG0007 CAG0010 CAG0014 CAG0015 CAG0017 CAG0018 CAG0021 CAG0041 CAG0044 CAG0063 CAG0064 CAG0066 CAG0070 CAG0089 CAG0097 
K03695	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0010 CAG0011 CAG0013 CAG0014 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0040 CAG0042 CAG0045 CAG0048 CAG0050 CAG0051 CAG0053 CAG0057 CAG0063 CAG0064 CAG0065 CAG0066 CAG0071 CAG0072 CAG0078 CAG0079 CAG0080 CAG0081 CAG0085 CAG0086 CAG0090 CAG0094 CAG0095 CAG0096 CAG0097 CAG0101 CAG0104 CAG0105 
K00937	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0046 CAG0048 CAG0051 CAG0052 CAG0053 CAG0059 CAG0063 CAG0064 CAG0066 CAG0067 CAG0069 CAG0070 CAG0071 CAG0078 CAG0080 CAG0081 CAG0082 CAG0085 CAG0089 CAG0090 CAG0091 CAG0095 CAG0096 CAG0097 CAG0101 CAG0105 
K14195	CAG0001 CAG0010 CAG0056 
K21463	CAG0001 CAG0004 CAG0014 CAG0053 CAG0071 CAG0078 
K01628	CAG0001 CAG0002 CAG0003 CAG0004 CAG0015 CAG0024 CAG0033 CAG0035 CAG0062 CAG0074 
K02340	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0038 CAG0039 CAG0040 CAG0043 CAG0044 CAG0045 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0058 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0070 CAG0071 CAG0072 CAG0078 CAG0079 CAG0080 CAG0083 CAG0085 CAG0086 CAG0089 CAG0095 CAG0102 
K00382	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0039 CAG0040 CAG0041 CAG0042 CAG0043 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0059 CAG0062 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0070 CAG0071 CAG0078 CAG0080 CAG0081 CAG0082 CAG0085 CAG0086 CAG0090 CAG0093 CAG0095 CAG0102 
K00872	CAG0001 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0010 CAG0011 CAG0013 CAG0016 CAG0017 CAG0018 CAG0020 CAG0024 CAG0025 CAG0026 CAG0027 CAG0035 CAG0037 CAG0045 CAG0049 CAG0051 CAG0052 CAG0055 CAG0057 CAG0061 CAG0065 CAG0067 CAG0071 CAG0072 CAG0075 CAG0079 CAG0085 CAG0088 CAG0089 CAG0094 CAG0097 CAG0100 CAG0102 CAG0104 
K01712	CAG0001 CAG0003 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0013 CAG0015 CAG0017 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0027 CAG0029 CAG0031 CAG0032 CAG0035 CAG0036 CAG0040 CAG0041 CAG0045 CAG0048 CAG0049 CAG0051 CAG0053 CAG0057 CAG0066 CAG0069 CAG0070 CAG0072 CAG0079 CAG0081 CAG0085 CAG0087 CAG0093 CAG0095 CAG0097 
K09685	CAG0001 CAG0041 CAG0049 CAG0053 CAG0078 CAG0083 CAG0089 CAG0099 CAG0102 
K01744	CAG0001 CAG0003 CAG0004 CAG0005 CAG0007 CAG0011 CAG0016 CAG0019 CAG0020 CAG0022 CAG0024 CAG0025 CAG0033 CAG0035 CAG0045 CAG0051 CAG0055 CAG0061 CAG0072 CAG0073 CAG0080 CAG0081 CAG0085 CAG0089 CAG0095 
K00939	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0011 CAG0012 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0037 CAG0040 CAG0045 CAG0046 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0070 CAG0071 CAG0078 CAG0079 CAG0081 CAG0082 CAG0083 CAG0087 CAG0089 CAG0101 CAG0102 
K03399	CAG0001 CAG0037 
K07263	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0013 CAG0015 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0040 CAG0043 CAG0046 CAG0048 CAG0050 CAG0057 CAG0059 CAG0066 CAG0068 CAG0069 CAG0070 CAG0079 CAG0080 CAG0082 CAG0087 CAG0090 CAG0101 
K07236	CAG0001 CAG0014 CAG0062 
K03210	CAG0001 CAG0002 CAG0004 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0019 CAG0020 CAG0021 CAG0025 CAG0028 CAG0033 CAG0034 CAG0035 CAG0040 CAG0045 CAG0048 CAG0049 CAG0051 CAG0055 CAG0057 CAG0061 CAG0063 CAG0064 CAG0065 CAG0069 CAG0071 CAG0079 CAG0083 CAG0087 CAG0091 CAG0093 CAG0096 CAG0105 
K08978	CAG0001 CAG0002 CAG0004 CAG0014 CAG0018 CAG0031 CAG0056 CAG0076 CAG0086 
K02026	CAG0001 CAG0003 CAG0004 CAG0006 CAG0007 CAG0011 CAG0012 CAG0013 CAG0016 CAG0017 CAG0018 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0032 CAG0035 CAG0037 CAG0043 CAG0044 CAG0045 CAG0054 CAG0055 CAG0057 CAG0061 CAG0063 CAG0064 CAG0065 CAG0067 CAG0070 CAG0072 CAG0073 CAG0074 CAG0079 CAG0080 CAG0083 CAG0085 CAG0092 CAG0095 CAG0102 
K02230	CAG0001 CAG0002 CAG0003 CAG0004 CAG0012 CAG0024 CAG0029 CAG0035 CAG0037 CAG0080 CAG0085 CAG0095 
K05788	CAG0001 CAG0002 CAG0007 CAG0009 CAG0011 CAG0015 CAG0021 CAG0022 CAG0025 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0038 CAG0040 CAG0054 CAG0063 CAG0064 CAG0066 CAG0084 CAG0088 CAG0105 
K02361	CAG0001 CAG0004 CAG0016 CAG0022 CAG0040 CAG0045 CAG0052 CAG0055 CAG0065 CAG0072 
K21481	CAG0001 CAG0002 CAG0003 CAG0018 CAG0027 CAG0041 CAG0053 
K04043	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0008 CAG0011 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0028 CAG0029 CAG0032 CAG0034 CAG0035 CAG0036 CAG0037 CAG0040 CAG0045 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0056 CAG0063 CAG0064 CAG0066 CAG0069 CAG0071 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0089 CAG0095 CAG0096 CAG0097 
K12555	CAG0001 CAG0044 CAG0049 CAG0083 CAG0104 
K02967	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0040 CAG0041 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0054 CAG0057 CAG0059 CAG0063 CAG0064 CAG0065 CAG0066 CAG0072 CAG0073 CAG0075 CAG0076 CAG0078 CAG0081 CAG0082 CAG0083 CAG0086 CAG0089 CAG0091 CAG0095 CAG0097 CAG0099 CAG0105 CAG0106 
K21030	CAG0001 CAG0078 CAG0089 
K18940	CAG0001 CAG0053 CAG0071 CAG0078 CAG0083 
K08987	CAG0001 CAG0004 CAG0005 CAG0007 CAG0014 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0031 CAG0033 CAG0046 CAG0049 CAG0054 CAG0066 CAG0067 CAG0068 CAG0104 
K16013	CAG0001 CAG0004 CAG0017 CAG0025 CAG0028 CAG0035 CAG0051 CAG0063 CAG0064 CAG0065 CAG0067 CAG0073 CAG0080 CAG0085 CAG0090 
K02194	CAG0001 CAG0002 CAG0003 CAG0009 CAG0011 CAG0013 CAG0017 CAG0021 CAG0022 CAG0025 CAG0028 CAG0029 CAG0032 CAG0034 CAG0038 CAG0040 CAG0066 CAG0070 CAG0081 
K03437	CAG0001 CAG0002 CAG0003 CAG0005 CAG0007 CAG0009 CAG0011 CAG0013 CAG0015 CAG0016 CAG0018 CAG0019 CAG0020 CAG0021 CAG0024 CAG0025 CAG0027 CAG0029 CAG0031 CAG0033 CAG0034 CAG0035 CAG0037 CAG0040 CAG0044 CAG0045 CAG0046 CAG0048 CAG0050 CAG0053 CAG0055 CAG0056 CAG0057 CAG0059 CAG0061 CAG0065 CAG0066 CAG0067 CAG0068 CAG0072 CAG0078 CAG0079 CAG0082 CAG0083 CAG0085 CAG0089 CAG0102 
K04656	CAG0001 CAG0002 CAG0004 CAG0015 CAG0023 CAG0052 CAG0056 CAG0089 
K09131	CAG0001 CAG0002 CAG0032 CAG0040 CAG0062 
K08316	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0025 CAG0027 CAG0028 CAG0032 CAG0033 CAG0034 CAG0035 CAG0037 CAG0038 CAG0039 CAG0040 CAG0045 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0058 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0071 CAG0076 CAG0079 CAG0081 CAG0083 CAG0088 CAG0095 CAG0102 
K07171	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0008 CAG0011 CAG0012 CAG0014 CAG0015 CAG0020 CAG0029 CAG0031 CAG0034 CAG0037 CAG0039 CAG0044 CAG0048 CAG0051 CAG0052 CAG0056 CAG0058 CAG0065 CAG0067 CAG0075 CAG0085 CAG0090 CAG0097 CAG0099 CAG0100 CAG0107 
K03271	CAG0001 CAG0002 CAG0004 CAG0014 CAG0015 CAG0025 CAG0030 CAG0038 CAG0050 CAG0059 CAG0062 CAG0063 CAG0064 CAG0081 
K03523	CAG0001 CAG0003 CAG0004 CAG0006 CAG0012 CAG0013 CAG0014 CAG0016 CAG0018 CAG0022 CAG0024 CAG0027 CAG0035 CAG0037 CAG0045 CAG0049 CAG0051 CAG0055 CAG0056 CAG0061 CAG0065 CAG0067 CAG0072 CAG0080 CAG0086 CAG0089 CAG0099 
K07124	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0007 CAG0008 CAG0009 CAG0012 CAG0013 CAG0016 CAG0017 CAG0018 CAG0024 CAG0029 CAG0035 CAG0037 CAG0045 CAG0050 CAG0051 CAG0055 CAG0058 CAG0065 CAG0067 CAG0072 CAG0075 CAG0080 CAG0085 CAG0086 CAG0087 
K03498	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0018 CAG0020 CAG0022 CAG0023 CAG0025 CAG0027 CAG0028 CAG0029 CAG0031 CAG0032 CAG0033 CAG0036 CAG0037 CAG0038 CAG0039 CAG0040 CAG0045 CAG0046 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0061 CAG0063 CAG0064 CAG0067 CAG0070 CAG0071 CAG0072 CAG0076 CAG0078 CAG0079 CAG0086 CAG0088 CAG0089 CAG0097 CAG0100 CAG0101 CAG0102 CAG0109 
K13787	CAG0001 CAG0013 CAG0016 CAG0024 CAG0027 CAG0035 CAG0045 CAG0051 CAG0055 CAG0057 CAG0058 CAG0061 CAG0065 CAG0073 CAG0079 CAG0080 
K06920	CAG0001 CAG0002 CAG0003 CAG0007 CAG0009 CAG0013 CAG0014 CAG0015 CAG0017 CAG0018 CAG0021 CAG0025 CAG0028 CAG0029 CAG0031 CAG0034 CAG0037 CAG0039 CAG0040 CAG0043 CAG0044 CAG0049 CAG0050 CAG0053 CAG0054 CAG0056 CAG0059 CAG0062 CAG0063 CAG0064 CAG0066 CAG0068 CAG0069 CAG0071 CAG0078 CAG0087 CAG0107 
K07335	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0007 CAG0011 CAG0012 CAG0013 CAG0015 CAG0019 CAG0021 CAG0022 CAG0024 CAG0027 CAG0031 CAG0032 CAG0035 CAG0037 CAG0039 CAG0046 CAG0049 CAG0050 CAG0051 CAG0058 CAG0079 CAG0080 CAG0083 CAG0084 CAG0085 CAG0086 CAG0097 CAG0102 CAG0104 
K03786	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0012 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0025 CAG0028 CAG0029 CAG0030 CAG0033 CAG0034 CAG0035 CAG0038 CAG0040 CAG0045 CAG0046 CAG0048 CAG0050 CAG0051 CAG0052 CAG0055 CAG0057 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0070 CAG0072 CAG0080 CAG0081 CAG0085 CAG0090 CAG0105 
K12952	CAG0001 CAG0004 CAG0010 CAG0012 CAG0013 CAG0018 CAG0044 CAG0049 CAG0057 CAG0065 CAG0086 
K22479	CAG0001 CAG0003 CAG0004 CAG0006 CAG0007 CAG0009 CAG0010 CAG0011 CAG0012 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0025 CAG0027 CAG0029 CAG0032 CAG0038 CAG0041 CAG0044 CAG0048 CAG0050 CAG0051 CAG0053 CAG0055 CAG0057 CAG0069 CAG0075 CAG0086 CAG0088 
K08223	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0007 CAG0011 CAG0014 CAG0015 CAG0021 CAG0022 CAG0023 CAG0030 CAG0032 CAG0037 CAG0038 CAG0050 CAG0070 CAG0084 CAG0094 
K00973	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0018 CAG0019 CAG0020 CAG0021 CAG0023 CAG0029 CAG0030 CAG0031 CAG0032 CAG0036 CAG0039 CAG0040 CAG0043 CAG0044 CAG0045 CAG0048 CAG0049 CAG0051 CAG0054 CAG0055 CAG0056 CAG0061 CAG0065 CAG0070 CAG0073 CAG0076 CAG0080 CAG0082 CAG0093 
K01186	CAG0001 CAG0004 CAG0010 CAG0011 CAG0014 CAG0018 CAG0024 CAG0035 CAG0041 CAG0044 CAG0056 CAG0073 CAG0086 CAG0095 CAG0102 
K01265	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0022 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0040 CAG0043 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0051 CAG0052 CAG0053 CAG0055 CAG0057 CAG0058 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0072 CAG0073 CAG0075 CAG0079 CAG0080 CAG0081 CAG0083 CAG0084 CAG0085 CAG0091 CAG0095 CAG0097 CAG0101 CAG0102 CAG0104 
K00127	CAG0001 CAG0002 CAG0007 CAG0011 CAG0012 CAG0013 CAG0021 CAG0022 CAG0023 CAG0025 CAG0032 CAG0043 CAG0050 CAG0062 CAG0070 
K01485	CAG0001 CAG0002 CAG0004 CAG0005 CAG0006 CAG0007 CAG0023 CAG0038 CAG0062 CAG0083 CAG0102 
K00813	CAG0001 CAG0014 CAG0022 CAG0038 
K23010	CAG0001 CAG0002 CAG0005 CAG0007 CAG0009 CAG0010 CAG0011 CAG0014 CAG0015 CAG0017 CAG0019 CAG0020 CAG0021 CAG0026 CAG0037 CAG0050 CAG0066 CAG0105 
K04096	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0010 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0038 CAG0042 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0053 CAG0054 CAG0055 CAG0056 CAG0057 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0069 CAG0072 CAG0073 CAG0079 CAG0080 CAG0082 CAG0083 CAG0085 CAG0087 CAG0089 CAG0090 CAG0092 CAG0095 CAG0100 CAG0107 
K00573	CAG0001 CAG0002 CAG0005 CAG0007 CAG0008 CAG0010 CAG0011 CAG0013 CAG0015 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0026 CAG0027 CAG0029 CAG0032 CAG0034 CAG0040 CAG0048 CAG0050 CAG0062 CAG0063 CAG0064 CAG0066 CAG0070 CAG0087 
K19710	CAG0001 CAG0012 CAG0013 CAG0016 CAG0018 CAG0024 CAG0045 CAG0051 CAG0055 CAG0057 CAG0058 CAG0065 CAG0072 CAG0075 CAG0079 CAG0088 CAG0092 
K08992	CAG0001 CAG0002 CAG0003 CAG0005 CAG0007 CAG0012 CAG0014 CAG0016 CAG0018 CAG0023 CAG0025 CAG0028 CAG0030 CAG0032 CAG0033 CAG0034 CAG0037 CAG0045 CAG0046 CAG0050 CAG0052 CAG0055 CAG0059 CAG0061 CAG0063 CAG0064 CAG0068 CAG0070 CAG0104 
K00112	CAG0001 CAG0023 CAG0024 CAG0035 CAG0038 CAG0062 CAG0074 CAG0080 CAG0094 
K22441	CAG0001 CAG0003 CAG0004 CAG0005 CAG0011 CAG0017 CAG0020 CAG0029 CAG0030 CAG0031 CAG0034 CAG0039 CAG0040 CAG0048 CAG0049 CAG0053 CAG0054 CAG0057 CAG0065 CAG0069 CAG0078 CAG0079 CAG0086 
K02990	CAG0001 CAG0002 CAG0003 CAG0004 CAG0006 CAG0007 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0015 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0028 CAG0029 CAG0032 CAG0033 CAG0035 CAG0036 CAG0046 CAG0053 CAG0055 CAG0057 CAG0059 CAG0063 CAG0064 CAG0065 CAG0071 CAG0075 CAG0079 CAG0083 CAG0088 CAG0104 CAG0105 
K04026	CAG0001 
K22278	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0013 CAG0014 CAG0015 CAG0017 CAG0018 CAG0019 CAG0021 CAG0024 CAG0026 CAG0027 CAG0029 CAG0031 CAG0034 CAG0035 CAG0036 CAG0041 CAG0044 CAG0045 CAG0048 CAG0050 CAG0056 CAG0057 CAG0059 CAG0069 CAG0073 CAG0080 CAG0081 CAG0082 CAG0084 CAG0085 CAG0089 CAG0092 CAG0095 CAG0103 
K19117	CAG0001 CAG0003 CAG0097 
K09159	CAG0001 CAG0002 CAG0007 CAG0008 CAG0009 CAG0011 CAG0014 CAG0017 CAG0021 CAG0022 CAG0025 CAG0032 CAG0033 CAG0040 CAG0046 CAG0059 CAG0081 CAG0096 CAG0105 
K04487	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0041 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0058 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0067 CAG0068 CAG0071 CAG0072 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0086 CAG0087 CAG0090 CAG0094 CAG0097 CAG0101 CAG0102 
K18346	CAG0001 CAG0003 CAG0005 CAG0006 CAG0012 CAG0013 CAG0018 CAG0027 CAG0031 CAG0037 CAG0045 CAG0055 CAG0058 CAG0061 CAG0072 CAG0094 CAG0097 
K05879	CAG0001 CAG0003 CAG0004 CAG0022 CAG0024 CAG0035 CAG0053 CAG0071 CAG0078 CAG0083 CAG0085 
K00057	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0025 CAG0027 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0036 CAG0040 CAG0044 CAG0045 CAG0048 CAG0049 CAG0051 CAG0053 CAG0054 CAG0055 CAG0057 CAG0061 CAG0063 CAG0064 CAG0066 CAG0068 CAG0069 CAG0070 CAG0071 CAG0072 CAG0075 CAG0078 CAG0079 CAG0081 CAG0082 CAG0083 CAG0087 CAG0088 CAG0089 CAG0091 CAG0099 CAG0101 
K00831	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0013 CAG0015 CAG0016 CAG0017 CAG0019 CAG0020 CAG0021 CAG0023 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0038 CAG0040 CAG0043 CAG0045 CAG0046 CAG0049 CAG0051 CAG0055 CAG0057 CAG0063 CAG0064 CAG0065 CAG0066 CAG0069 CAG0070 CAG0072 CAG0079 CAG0080 CAG0081 CAG0082 CAG0091 CAG0095 
K03534	CAG0001 CAG0003 CAG0012 CAG0017 CAG0022 CAG0062 
K19416	CAG0001 CAG0002 CAG0005 CAG0007 CAG0030 CAG0038 CAG0050 CAG0056 CAG0081 CAG0084 
K10682	CAG0001 CAG0018 CAG0078 
K09158	CAG0001 CAG0002 CAG0005 CAG0007 CAG0009 CAG0017 CAG0020 CAG0021 CAG0023 CAG0025 CAG0028 CAG0030 CAG0046 CAG0048 CAG0063 CAG0064 CAG0066 CAG0068 
K01695	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0026 CAG0027 CAG0029 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0037 CAG0038 CAG0040 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0061 CAG0064 CAG0066 CAG0067 CAG0070 CAG0072 CAG0074 CAG0076 CAG0078 CAG0079 CAG0092 CAG0093 CAG0094 CAG0101 CAG0105 CAG0109 
K07262	CAG0001 CAG0002 CAG0005 CAG0007 CAG0009 CAG0014 CAG0015 CAG0021 CAG0025 CAG0028 CAG0030 CAG0033 CAG0038 CAG0046 CAG0050 CAG0062 CAG0063 CAG0064 CAG0068 CAG0091 
K02992	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0008 CAG0011 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0025 CAG0027 CAG0028 CAG0029 CAG0034 CAG0035 CAG0036 CAG0040 CAG0045 CAG0048 CAG0051 CAG0052 CAG0053 CAG0055 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0075 CAG0083 CAG0085 CAG0097 CAG0104 CAG0105 CAG0106 
K03635	CAG0001 CAG0002 CAG0004 CAG0005 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0017 CAG0018 CAG0021 CAG0022 CAG0024 CAG0025 CAG0027 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0040 CAG0045 CAG0050 CAG0068 CAG0078 
K03777	CAG0001 CAG0011 CAG0017 CAG0022 CAG0023 CAG0032 CAG0033 CAG0038 CAG0069 
